Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
BFO,887859,375,TORPOPT,TORNTPOWER25JUN1560CE,12-JUN-2025,OPTSTK,CE,1560,0.05,
BFO,887812,375,TORPOPT,TORNTPOWER25JUN1540CE,12-JUN-2025,OPTSTK,CE,1540,0.05,
BFO,886820,375,TORPOPT,TORNTPOWER25JUN1520CE,12-JUN-2025,OPTSTK,CE,1520,0.05,
BFO,887692,375,TORPOPT,TORNTPOWER25JUN1500CE,12-JUN-2025,OPTSTK,CE,1500,0.05,
BFO,887062,375,TORPOPT,TORNTPOWER25JUN1480CE,12-JUN-2025,OPTSTK,CE,1480,0.05,
BFO,886307,375,TORPOPT,TORNTPOWER25JUN1460CE,12-JUN-2025,OPTSTK,CE,1460,0.05,
BFO,886272,375,TORPOPT,TORNTPOWER25JUN1440CE,12-JUN-2025,OPTSTK,CE,1440,0.05,
BFO,880289,375,TORPOPT,TORNTPOWER25JUN1420CE,12-JUN-2025,OPTSTK,CE,1420,0.05,
BFO,883533,375,TORPOPT,TORNTPOWER25JUN1400CE,12-JUN-2025,OPTSTK,CE,1400,0.05,
BFO,879212,375,TORPOPT,TORNTPOWER25JUN1380CE,12-JUN-2025,OPTSTK,CE,1380,0.05,
BFO,882436,375,TORPOPT,TORNTPOWER25JUN1360CE,12-JUN-2025,OPTSTK,CE,1360,0.05,
BFO,878745,375,TORPOPT,TORNTPOWER25JUN1340CE,12-JUN-2025,OPTSTK,CE,1340,0.05,
BFO,881977,375,TORPOPT,TORNTPOWER25JUN1320CE,12-JUN-2025,OPTSTK,CE,1320,0.05,
BFO,885215,375,TORPOPT,TORNTPOWER25JUN1300CE,12-JUN-2025,OPTSTK,CE,1300,0.05,
BFO,883986,375,TORPOPT,TORNTPOWER25JUN1280CE,12-JUN-2025,OPTSTK,CE,1280,0.05,
BFO,880301,375,TORPOPT,TORNTPOWER25JUN1260CE,12-JUN-2025,OPTSTK,CE,1260,0.05,
BFO,883545,375,TORPOPT,TORNTPOWER25JUN1240CE,12-JUN-2025,OPTSTK,CE,1240,0.05,
BFO,879849,375,TORPOPT,TORNTPOWER25JUN1220CE,12-JUN-2025,OPTSTK,CE,1220,0.05,
BFO,883107,375,TORPOPT,TORNTPOWER25JUN1200CE,12-JUN-2025,OPTSTK,CE,1200,0.05,
BFO,878757,375,TORPOPT,TORNTPOWER25JUN1180CE,12-JUN-2025,OPTSTK,CE,1180,0.05,
BFO,881991,375,TORPOPT,TORNTPOWER25JUN1160CE,12-JUN-2025,OPTSTK,CE,1160,0.05,
BFO,885229,375,TORPOPT,TORNTPOWER25JUN1140CE,12-JUN-2025,OPTSTK,CE,1140,0.05,
BFO,1123660,375,TORPOPT,TORNTPOWER25JUL1760PE,10-JUL-2025,OPTSTK,PE,1760,0.05,
BFO,1124715,375,TORPOPT,TORNTPOWER25JUL1740PE,10-JUL-2025,OPTSTK,PE,1740,0.05,
BFO,1125883,375,TORPOPT,TORNTPOWER25JUL1720PE,10-JUL-2025,OPTSTK,PE,1720,0.05,
BFO,1123316,375,TORPOPT,TORNTPOWER25JUL1700PE,10-JUL-2025,OPTSTK,PE,1700,0.05,
BFO,1109968,375,TORPOPT,TORNTPOWER25JUL1680PE,10-JUL-2025,OPTSTK,PE,1680,0.05,
BFO,1118686,375,TORPOPT,TORNTPOWER25JUL1660PE,10-JUL-2025,OPTSTK,PE,1660,0.05,
BFO,1109520,375,TORPOPT,TORNTPOWER25JUL1640PE,10-JUL-2025,OPTSTK,PE,1640,0.05,
BFO,1116821,375,TORPOPT,TORNTPOWER25JUL1620PE,10-JUL-2025,OPTSTK,PE,1620,0.05,
BFO,1109072,375,TORPOPT,TORNTPOWER25JUL1600PE,10-JUL-2025,OPTSTK,PE,1600,0.05,
BFO,1113262,375,TORPOPT,TORNTPOWER25JUL1580PE,10-JUL-2025,OPTSTK,PE,1580,0.05,
BFO,1108036,375,TORPOPT,TORNTPOWER25JUL1560PE,10-JUL-2025,OPTSTK,PE,1560,0.05,
BFO,1112282,375,TORPOPT,TORNTPOWER25JUL1540PE,10-JUL-2025,OPTSTK,PE,1540,0.05,
BFO,1120741,375,TORPOPT,TORNTPOWER25JUL1520PE,10-JUL-2025,OPTSTK,PE,1520,0.05,
BFO,1110832,375,TORPOPT,TORNTPOWER25JUL1500PE,10-JUL-2025,OPTSTK,PE,1500,0.05,
BFO,1118837,375,TORPOPT,TORNTPOWER25JUL1480PE,10-JUL-2025,OPTSTK,PE,1480,0.05,
BFO,1109676,375,TORPOPT,TORNTPOWER25JUL1460PE,10-JUL-2025,OPTSTK,PE,1460,0.05,
BFO,1109082,375,TORPOPT,TORNTPOWER25JUL1440PE,10-JUL-2025,OPTSTK,PE,1440,0.05,
BFO,1114811,375,TORPOPT,TORNTPOWER25JUL1420PE,10-JUL-2025,OPTSTK,PE,1420,0.05,
BFO,1108636,375,TORPOPT,TORNTPOWER25JUL1400PE,10-JUL-2025,OPTSTK,PE,1400,0.05,
BFO,1125484,375,TORPOPT,TORNTPOWER25JUL1760CE,10-JUL-2025,OPTSTK,CE,1760,0.05,
BFO,1124168,375,TORPOPT,TORNTPOWER25JUL1740CE,10-JUL-2025,OPTSTK,CE,1740,0.05,
BFO,1125322,375,TORPOPT,TORNTPOWER25JUL1720CE,10-JUL-2025,OPTSTK,CE,1720,0.05,
BFO,1122832,375,TORPOPT,TORNTPOWER25JUL1700CE,10-JUL-2025,OPTSTK,CE,1700,0.05,
BFO,1108421,375,TORPOPT,TORNTPOWER25JUL1680CE,10-JUL-2025,OPTSTK,CE,1680,0.05,
BFO,1113143,375,TORPOPT,TORNTPOWER25JUL1660CE,10-JUL-2025,OPTSTK,CE,1660,0.05,
BFO,1121407,375,TORPOPT,TORNTPOWER25JUL1640CE,10-JUL-2025,OPTSTK,CE,1640,0.05,
BFO,1112186,375,TORPOPT,TORNTPOWER25JUL1620CE,10-JUL-2025,OPTSTK,CE,1620,0.05,
BFO,1120647,375,TORPOPT,TORNTPOWER25JUL1600CE,10-JUL-2025,OPTSTK,CE,1600,0.05,
BFO,1110077,375,TORPOPT,TORNTPOWER25JUL1580CE,10-JUL-2025,OPTSTK,CE,1580,0.05,
BFO,1118795,375,TORPOPT,TORNTPOWER25JUL1560CE,10-JUL-2025,OPTSTK,CE,1560,0.05,
BFO,1109640,375,TORPOPT,TORNTPOWER25JUL1540CE,10-JUL-2025,OPTSTK,CE,1540,0.05,
BFO,1117421,375,TORPOPT,TORNTPOWER25JUL1520CE,10-JUL-2025,OPTSTK,CE,1520,0.05,
BFO,1109191,375,TORPOPT,TORNTPOWER25JUL1500CE,10-JUL-2025,OPTSTK,CE,1500,0.05,
BFO,1121418,375,TORPOPT,TORNTPOWER25JUL1480CE,10-JUL-2025,OPTSTK,CE,1480,0.05,
BFO,1112205,375,TORPOPT,TORNTPOWER25JUL1460CE,10-JUL-2025,OPTSTK,CE,1460,0.05,
BFO,1120657,375,TORPOPT,TORNTPOWER25JUL1440CE,10-JUL-2025,OPTSTK,CE,1440,0.05,
BFO,1110694,375,TORPOPT,TORNTPOWER25JUL1420CE,10-JUL-2025,OPTSTK,CE,1420,0.05,
BFO,1119772,375,TORPOPT,TORNTPOWER25JUL1400CE,10-JUL-2025,OPTSTK,CE,1400,0.05,
BFO,1109923,375,TORPFUT,TORNTPOWER25JULFUT,10-JUL-2025,FUTSTK,XX,0,0.05,
BFO,882723,375,TORPFUT,TORNTPOWER25JUNFUT,12-JUN-2025,FUTSTK,XX,0,0.05,
BFO,870376,375,TORPFUT,TORNTPOWER25MAYFUT,08-MAY-2025,FUTSTK,XX,0,0.05,
BFO,2008800,350,TMCLOPT,TVSMOTOR25MAY2820PE,08-MAY-2025,OPTSTK,PE,2820,0.05,
BFO,2007716,350,TMCLOPT,TVSMOTOR25MAY2800PE,08-MAY-2025,OPTSTK,PE,2800,0.05,
BFO,2004234,350,TMCLOPT,TVSMOTOR25MAY2780PE,08-MAY-2025,OPTSTK,PE,2780,0.05,
BFO,2005118,350,TMCLOPT,TVSMOTOR25MAY2760PE,08-MAY-2025,OPTSTK,PE,2760,0.05,
BFO,2006040,350,TMCLOPT,TVSMOTOR25MAY2740PE,08-MAY-2025,OPTSTK,PE,2740,0.05,
BFO,2000341,350,TMCLOPT,TVSMOTOR25MAY2720PE,08-MAY-2025,OPTSTK,PE,2720,0.05,
BFO,2239616,350,TMCLOPT,TVSMOTOR25MAY2700PE,08-MAY-2025,OPTSTK,PE,2700,0.05,
BFO,2239769,350,TMCLOPT,TVSMOTOR25MAY2680PE,08-MAY-2025,OPTSTK,PE,2680,0.05,
BFO,2233284,350,TMCLOPT,TVSMOTOR25MAY2660PE,08-MAY-2025,OPTSTK,PE,2660,0.05,
BFO,2091297,350,TMCLOPT,TVSMOTOR25MAY2640PE,08-MAY-2025,OPTSTK,PE,2640,0.05,
BFO,870896,350,TMCLOPT,TVSMOTOR25MAY2620PE,08-MAY-2025,OPTSTK,PE,2620,0.05,
BFO,867277,350,TMCLOPT,TVSMOTOR25MAY2600PE,08-MAY-2025,OPTSTK,PE,2600,0.05,
BFO,869878,350,TMCLOPT,TVSMOTOR25MAY2580PE,08-MAY-2025,OPTSTK,PE,2580,0.05,
BFO,866211,350,TMCLOPT,TVSMOTOR25MAY2560PE,08-MAY-2025,OPTSTK,PE,2560,0.05,
BFO,869408,350,TMCLOPT,TVSMOTOR25MAY2540PE,08-MAY-2025,OPTSTK,PE,2540,0.05,
BFO,865739,350,TMCLOPT,TVSMOTOR25MAY2520PE,08-MAY-2025,OPTSTK,PE,2520,0.05,
BFO,868942,350,TMCLOPT,TVSMOTOR25MAY2500PE,08-MAY-2025,OPTSTK,PE,2500,0.05,
BFO,864726,350,TMCLOPT,TVSMOTOR25MAY2480PE,08-MAY-2025,OPTSTK,PE,2480,0.05,
BFO,867894,350,TMCLOPT,TVSMOTOR25MAY2460PE,08-MAY-2025,OPTSTK,PE,2460,0.05,
BFO,871083,350,TMCLOPT,TVSMOTOR25MAY2440PE,08-MAY-2025,OPTSTK,PE,2440,0.05,
BFO,867452,350,TMCLOPT,TVSMOTOR25MAY2420PE,08-MAY-2025,OPTSTK,PE,2420,0.05,
BFO,870616,350,TMCLOPT,TVSMOTOR25MAY2400PE,08-MAY-2025,OPTSTK,PE,2400,0.05,
BFO,869426,350,TMCLOPT,TVSMOTOR25MAY2380PE,08-MAY-2025,OPTSTK,PE,2380,0.05,
BFO,865760,350,TMCLOPT,TVSMOTOR25MAY2360PE,08-MAY-2025,OPTSTK,PE,2360,0.05,
BFO,868960,350,TMCLOPT,TVSMOTOR25MAY2340PE,08-MAY-2025,OPTSTK,PE,2340,0.05,
BFO,872757,350,TMCLOPT,TVSMOTOR25MAY2320PE,08-MAY-2025,OPTSTK,PE,2320,0.05,
BFO,872699,350,TMCLOPT,TVSMOTOR25MAY2300PE,08-MAY-2025,OPTSTK,PE,2300,0.05,
BFO,872571,350,TMCLOPT,TVSMOTOR25MAY2280PE,08-MAY-2025,OPTSTK,PE,2280,0.05,
BFO,872515,350,TMCLOPT,TVSMOTOR25MAY2260PE,08-MAY-2025,OPTSTK,PE,2260,0.05,
BFO,872972,350,TMCLOPT,TVSMOTOR25MAY2240PE,08-MAY-2025,OPTSTK,PE,2240,0.05,
BFO,872958,350,TMCLOPT,TVSMOTOR25MAY2220PE,08-MAY-2025,OPTSTK,PE,2220,0.05,
BFO,874154,350,TMCLOPT,TVSMOTOR25MAY2200PE,08-MAY-2025,OPTSTK,PE,2200,0.05,
BFO,874109,350,TMCLOPT,TVSMOTOR25MAY2180PE,08-MAY-2025,OPTSTK,PE,2180,0.05,
BFO,876142,350,TMCLOPT,TVSMOTOR25MAY2160PE,08-MAY-2025,OPTSTK,PE,2160,0.05,
BFO,876688,350,TMCLOPT,TVSMOTOR25MAY2140PE,08-MAY-2025,OPTSTK,PE,2140,0.05,
BFO,876072,350,TMCLOPT,TVSMOTOR25MAY2120PE,08-MAY-2025,OPTSTK,PE,2120,0.05,
BFO,876628,350,TMCLOPT,TVSMOTOR25MAY2100PE,08-MAY-2025,OPTSTK,PE,2100,0.05,
BFO,877081,350,TMCLOPT,TVSMOTOR25MAY2080PE,08-MAY-2025,OPTSTK,PE,2080,0.05,
BFO,2008801,350,TMCLOPT,TVSMOTOR25MAY2820CE,08-MAY-2025,OPTSTK,CE,2820,0.05,
BFO,2007719,350,TMCLOPT,TVSMOTOR25MAY2800CE,08-MAY-2025,OPTSTK,CE,2800,0.05,
BFO,2004242,350,TMCLOPT,TVSMOTOR25MAY2780CE,08-MAY-2025,OPTSTK,CE,2780,0.05,
BFO,2005123,350,TMCLOPT,TVSMOTOR25MAY2760CE,08-MAY-2025,OPTSTK,CE,2760,0.05,
BFO,2006051,350,TMCLOPT,TVSMOTOR25MAY2740CE,08-MAY-2025,OPTSTK,CE,2740,0.05,
BFO,2000346,350,TMCLOPT,TVSMOTOR25MAY2720CE,08-MAY-2025,OPTSTK,CE,2720,0.05,
BFO,2239619,350,TMCLOPT,TVSMOTOR25MAY2700CE,08-MAY-2025,OPTSTK,CE,2700,0.05,
BFO,2239772,350,TMCLOPT,TVSMOTOR25MAY2680CE,08-MAY-2025,OPTSTK,CE,2680,0.05,
BFO,2233294,350,TMCLOPT,TVSMOTOR25MAY2660CE,08-MAY-2025,OPTSTK,CE,2660,0.05,
BFO,2091309,350,TMCLOPT,TVSMOTOR25MAY2640CE,08-MAY-2025,OPTSTK,CE,2640,0.05,
BFO,869356,350,TMCLOPT,TVSMOTOR25MAY2620CE,08-MAY-2025,OPTSTK,CE,2620,0.05,
BFO,865686,350,TMCLOPT,TVSMOTOR25MAY2600CE,08-MAY-2025,OPTSTK,CE,2600,0.05,
BFO,868295,350,TMCLOPT,TVSMOTOR25MAY2580CE,08-MAY-2025,OPTSTK,CE,2580,0.05,
BFO,864673,350,TMCLOPT,TVSMOTOR25MAY2560CE,08-MAY-2025,OPTSTK,CE,2560,0.05,
BFO,867842,350,TMCLOPT,TVSMOTOR25MAY2540CE,08-MAY-2025,OPTSTK,CE,2540,0.05,
BFO,871023,350,TMCLOPT,TVSMOTOR25MAY2520CE,08-MAY-2025,OPTSTK,CE,2520,0.05,
BFO,867394,350,TMCLOPT,TVSMOTOR25MAY2500CE,08-MAY-2025,OPTSTK,CE,2500,0.05,
BFO,869987,350,TMCLOPT,TVSMOTOR25MAY2480CE,08-MAY-2025,OPTSTK,CE,2480,0.05,
BFO,866323,350,TMCLOPT,TVSMOTOR25MAY2460CE,08-MAY-2025,OPTSTK,CE,2460,0.05,
BFO,869534,350,TMCLOPT,TVSMOTOR25MAY2440CE,08-MAY-2025,OPTSTK,CE,2440,0.05,
BFO,865871,350,TMCLOPT,TVSMOTOR25MAY2420CE,08-MAY-2025,OPTSTK,CE,2420,0.05,
BFO,869069,350,TMCLOPT,TVSMOTOR25MAY2400CE,08-MAY-2025,OPTSTK,CE,2400,0.05,
BFO,867856,350,TMCLOPT,TVSMOTOR25MAY2380CE,08-MAY-2025,OPTSTK,CE,2380,0.05,
BFO,871038,350,TMCLOPT,TVSMOTOR25MAY2360CE,08-MAY-2025,OPTSTK,CE,2360,0.05,
BFO,867410,350,TMCLOPT,TVSMOTOR25MAY2340CE,08-MAY-2025,OPTSTK,CE,2340,0.05,
BFO,872293,350,TMCLOPT,TVSMOTOR25MAY2320CE,08-MAY-2025,OPTSTK,CE,2320,0.05,
BFO,872248,350,TMCLOPT,TVSMOTOR25MAY2300CE,08-MAY-2025,OPTSTK,CE,2300,0.05,
BFO,872137,350,TMCLOPT,TVSMOTOR25MAY2280CE,08-MAY-2025,OPTSTK,CE,2280,0.05,
BFO,872070,350,TMCLOPT,TVSMOTOR25MAY2260CE,08-MAY-2025,OPTSTK,CE,2260,0.05,
BFO,872865,350,TMCLOPT,TVSMOTOR25MAY2240CE,08-MAY-2025,OPTSTK,CE,2240,0.05,
BFO,872854,350,TMCLOPT,TVSMOTOR25MAY2220CE,08-MAY-2025,OPTSTK,CE,2220,0.05,
BFO,874097,350,TMCLOPT,TVSMOTOR25MAY2200CE,08-MAY-2025,OPTSTK,CE,2200,0.05,
BFO,874056,350,TMCLOPT,TVSMOTOR25MAY2180CE,08-MAY-2025,OPTSTK,CE,2180,0.05,
BFO,877070,350,TMCLOPT,TVSMOTOR25MAY2160CE,08-MAY-2025,OPTSTK,CE,2160,0.05,
BFO,876423,350,TMCLOPT,TVSMOTOR25MAY2140CE,08-MAY-2025,OPTSTK,CE,2140,0.05,
BFO,876992,350,TMCLOPT,TVSMOTOR25MAY2120CE,08-MAY-2025,OPTSTK,CE,2120,0.05,
BFO,876366,350,TMCLOPT,TVSMOTOR25MAY2100CE,08-MAY-2025,OPTSTK,CE,2100,0.05,
BFO,876797,350,TMCLOPT,TVSMOTOR25MAY2080CE,08-MAY-2025,OPTSTK,CE,2080,0.05,
BFO,1127259,350,TMCLOPT,TVSMOTOR25JUN2820PE,12-JUN-2025,OPTSTK,PE,2820,0.05,
BFO,1127944,350,TMCLOPT,TVSMOTOR25JUN2800PE,12-JUN-2025,OPTSTK,PE,2800,0.05,
BFO,1127065,350,TMCLOPT,TVSMOTOR25JUN2780PE,12-JUN-2025,OPTSTK,PE,2780,0.05,
BFO,1126496,350,TMCLOPT,TVSMOTOR25JUN2760PE,12-JUN-2025,OPTSTK,PE,2760,0.05,
BFO,1126965,350,TMCLOPT,TVSMOTOR25JUN2740PE,12-JUN-2025,OPTSTK,PE,2740,0.05,
BFO,1124463,350,TMCLOPT,TVSMOTOR25JUN2720PE,12-JUN-2025,OPTSTK,PE,2720,0.05,
BFO,1125684,350,TMCLOPT,TVSMOTOR25JUN2700PE,12-JUN-2025,OPTSTK,PE,2700,0.05,
BFO,1124117,350,TMCLOPT,TVSMOTOR25JUN2680PE,12-JUN-2025,OPTSTK,PE,2680,0.05,
BFO,1122839,350,TMCLOPT,TVSMOTOR25JUN2660PE,12-JUN-2025,OPTSTK,PE,2660,0.05,
BFO,1104284,350,TMCLOPT,TVSMOTOR25JUN2640PE,12-JUN-2025,OPTSTK,PE,2640,0.05,
BFO,1104376,350,TMCLOPT,TVSMOTOR25JUN2620PE,12-JUN-2025,OPTSTK,PE,2620,0.05,
BFO,1101777,350,TMCLOPT,TVSMOTOR25JUN2600PE,12-JUN-2025,OPTSTK,PE,2600,0.05,
BFO,1100343,350,TMCLOPT,TVSMOTOR25JUN2580PE,12-JUN-2025,OPTSTK,PE,2580,0.05,
BFO,889453,350,TMCLOPT,TVSMOTOR25JUN2560PE,12-JUN-2025,OPTSTK,PE,2560,0.05,
BFO,889420,350,TMCLOPT,TVSMOTOR25JUN2540PE,12-JUN-2025,OPTSTK,PE,2540,0.05,
BFO,889387,350,TMCLOPT,TVSMOTOR25JUN2520PE,12-JUN-2025,OPTSTK,PE,2520,0.05,
BFO,889349,350,TMCLOPT,TVSMOTOR25JUN2500PE,12-JUN-2025,OPTSTK,PE,2500,0.05,
BFO,888667,350,TMCLOPT,TVSMOTOR25JUN2480PE,12-JUN-2025,OPTSTK,PE,2480,0.05,
BFO,887004,350,TMCLOPT,TVSMOTOR25JUN2460PE,12-JUN-2025,OPTSTK,PE,2460,0.05,
BFO,886956,350,TMCLOPT,TVSMOTOR25JUN2440PE,12-JUN-2025,OPTSTK,PE,2440,0.05,
BFO,886909,350,TMCLOPT,TVSMOTOR25JUN2420PE,12-JUN-2025,OPTSTK,PE,2420,0.05,
BFO,886187,350,TMCLOPT,TVSMOTOR25JUN2400PE,12-JUN-2025,OPTSTK,PE,2400,0.05,
BFO,884966,350,TMCLOPT,TVSMOTOR25JUN2380PE,12-JUN-2025,OPTSTK,PE,2380,0.05,
BFO,881328,350,TMCLOPT,TVSMOTOR25JUN2360PE,12-JUN-2025,OPTSTK,PE,2360,0.05,
BFO,884512,350,TMCLOPT,TVSMOTOR25JUN2340PE,12-JUN-2025,OPTSTK,PE,2340,0.05,
BFO,880857,350,TMCLOPT,TVSMOTOR25JUN2320PE,12-JUN-2025,OPTSTK,PE,2320,0.05,
BFO,884071,350,TMCLOPT,TVSMOTOR25JUN2300PE,12-JUN-2025,OPTSTK,PE,2300,0.05,
BFO,879764,350,TMCLOPT,TVSMOTOR25JUN2280PE,12-JUN-2025,OPTSTK,PE,2280,0.05,
BFO,883015,350,TMCLOPT,TVSMOTOR25JUN2260PE,12-JUN-2025,OPTSTK,PE,2260,0.05,
BFO,879328,350,TMCLOPT,TVSMOTOR25JUN2240PE,12-JUN-2025,OPTSTK,PE,2240,0.05,
BFO,882550,350,TMCLOPT,TVSMOTOR25JUN2220PE,12-JUN-2025,OPTSTK,PE,2220,0.05,
BFO,878863,350,TMCLOPT,TVSMOTOR25JUN2200PE,12-JUN-2025,OPTSTK,PE,2200,0.05,
BFO,881487,350,TMCLOPT,TVSMOTOR25JUN2180PE,12-JUN-2025,OPTSTK,PE,2180,0.05,
BFO,884703,350,TMCLOPT,TVSMOTOR25JUN2160PE,12-JUN-2025,OPTSTK,PE,2160,0.05,
BFO,881048,350,TMCLOPT,TVSMOTOR25JUN2140PE,12-JUN-2025,OPTSTK,PE,2140,0.05,
BFO,884242,350,TMCLOPT,TVSMOTOR25JUN2120PE,12-JUN-2025,OPTSTK,PE,2120,0.05,
BFO,880591,350,TMCLOPT,TVSMOTOR25JUN2100PE,12-JUN-2025,OPTSTK,PE,2100,0.05,
BFO,1128394,350,TMCLOPT,TVSMOTOR25JUN2820CE,12-JUN-2025,OPTSTK,CE,2820,0.05,
BFO,1127600,350,TMCLOPT,TVSMOTOR25JUN2800CE,12-JUN-2025,OPTSTK,CE,2800,0.05,
BFO,1128158,350,TMCLOPT,TVSMOTOR25JUN2780CE,12-JUN-2025,OPTSTK,CE,2780,0.05,
BFO,1126268,350,TMCLOPT,TVSMOTOR25JUN2760CE,12-JUN-2025,OPTSTK,CE,2760,0.05,
BFO,1126710,350,TMCLOPT,TVSMOTOR25JUN2740CE,12-JUN-2025,OPTSTK,CE,2740,0.05,
BFO,1123963,350,TMCLOPT,TVSMOTOR25JUN2720CE,12-JUN-2025,OPTSTK,CE,2720,0.05,
BFO,1125071,350,TMCLOPT,TVSMOTOR25JUN2700CE,12-JUN-2025,OPTSTK,CE,2700,0.05,
BFO,1123638,350,TMCLOPT,TVSMOTOR25JUN2680CE,12-JUN-2025,OPTSTK,CE,2680,0.05,
BFO,1123462,350,TMCLOPT,TVSMOTOR25JUN2660CE,12-JUN-2025,OPTSTK,CE,2660,0.05,
BFO,1104443,350,TMCLOPT,TVSMOTOR25JUN2640CE,12-JUN-2025,OPTSTK,CE,2640,0.05,
BFO,1104339,350,TMCLOPT,TVSMOTOR25JUN2620CE,12-JUN-2025,OPTSTK,CE,2620,0.05,
BFO,1103282,350,TMCLOPT,TVSMOTOR25JUN2600CE,12-JUN-2025,OPTSTK,CE,2600,0.05,
BFO,889932,350,TMCLOPT,TVSMOTOR25JUN2580CE,12-JUN-2025,OPTSTK,CE,2580,0.05,
BFO,889170,350,TMCLOPT,TVSMOTOR25JUN2560CE,12-JUN-2025,OPTSTK,CE,2560,0.05,
BFO,889135,350,TMCLOPT,TVSMOTOR25JUN2540CE,12-JUN-2025,OPTSTK,CE,2540,0.05,
BFO,889090,350,TMCLOPT,TVSMOTOR25JUN2520CE,12-JUN-2025,OPTSTK,CE,2520,0.05,
BFO,889717,350,TMCLOPT,TVSMOTOR25JUN2500CE,12-JUN-2025,OPTSTK,CE,2500,0.05,
BFO,888991,350,TMCLOPT,TVSMOTOR25JUN2480CE,12-JUN-2025,OPTSTK,CE,2480,0.05,
BFO,887523,350,TMCLOPT,TVSMOTOR25JUN2460CE,12-JUN-2025,OPTSTK,CE,2460,0.05,
BFO,887466,350,TMCLOPT,TVSMOTOR25JUN2440CE,12-JUN-2025,OPTSTK,CE,2440,0.05,
BFO,887426,350,TMCLOPT,TVSMOTOR25JUN2420CE,12-JUN-2025,OPTSTK,CE,2420,0.05,
BFO,886556,350,TMCLOPT,TVSMOTOR25JUN2400CE,12-JUN-2025,OPTSTK,CE,2400,0.05,
BFO,883401,350,TMCLOPT,TVSMOTOR25JUN2380CE,12-JUN-2025,OPTSTK,CE,2380,0.05,
BFO,879711,350,TMCLOPT,TVSMOTOR25JUN2360CE,12-JUN-2025,OPTSTK,CE,2360,0.05,
BFO,882953,350,TMCLOPT,TVSMOTOR25JUN2340CE,12-JUN-2025,OPTSTK,CE,2340,0.05,
BFO,879270,350,TMCLOPT,TVSMOTOR25JUN2320CE,12-JUN-2025,OPTSTK,CE,2320,0.05,
BFO,882493,350,TMCLOPT,TVSMOTOR25JUN2300CE,12-JUN-2025,OPTSTK,CE,2300,0.05,
BFO,885083,350,TMCLOPT,TVSMOTOR25JUN2280CE,12-JUN-2025,OPTSTK,CE,2280,0.05,
BFO,881442,350,TMCLOPT,TVSMOTOR25JUN2260CE,12-JUN-2025,OPTSTK,CE,2260,0.05,
BFO,884644,350,TMCLOPT,TVSMOTOR25JUN2240CE,12-JUN-2025,OPTSTK,CE,2240,0.05,
BFO,880997,350,TMCLOPT,TVSMOTOR25JUN2220CE,12-JUN-2025,OPTSTK,CE,2220,0.05,
BFO,884182,350,TMCLOPT,TVSMOTOR25JUN2200CE,12-JUN-2025,OPTSTK,CE,2200,0.05,
BFO,879886,350,TMCLOPT,TVSMOTOR25JUN2180CE,12-JUN-2025,OPTSTK,CE,2180,0.05,
BFO,883135,350,TMCLOPT,TVSMOTOR25JUN2160CE,12-JUN-2025,OPTSTK,CE,2160,0.05,
BFO,879458,350,TMCLOPT,TVSMOTOR25JUN2140CE,12-JUN-2025,OPTSTK,CE,2140,0.05,
BFO,878814,350,TMCLOPT,TVSMOTOR25JUN2120CE,12-JUN-2025,OPTSTK,CE,2120,0.05,
BFO,882050,350,TMCLOPT,TVSMOTOR25JUN2100CE,12-JUN-2025,OPTSTK,CE,2100,0.05,
BFO,1128323,350,TMCLOPT,TVSMOTOR25JUL2820PE,10-JUL-2025,OPTSTK,PE,2820,0.05,
BFO,1127516,350,TMCLOPT,TVSMOTOR25JUL2800PE,10-JUL-2025,OPTSTK,PE,2800,0.05,
BFO,1127274,350,TMCLOPT,TVSMOTOR25JUL2780PE,10-JUL-2025,OPTSTK,PE,2780,0.05,
BFO,1126640,350,TMCLOPT,TVSMOTOR25JUL2760PE,10-JUL-2025,OPTSTK,PE,2760,0.05,
BFO,1126131,350,TMCLOPT,TVSMOTOR25JUL2740PE,10-JUL-2025,OPTSTK,PE,2740,0.05,
BFO,1124872,350,TMCLOPT,TVSMOTOR25JUL2720PE,10-JUL-2025,OPTSTK,PE,2720,0.05,
BFO,1123684,350,TMCLOPT,TVSMOTOR25JUL2700PE,10-JUL-2025,OPTSTK,PE,2700,0.05,
BFO,1124494,350,TMCLOPT,TVSMOTOR25JUL2680PE,10-JUL-2025,OPTSTK,PE,2680,0.05,
BFO,1123092,350,TMCLOPT,TVSMOTOR25JUL2660PE,10-JUL-2025,OPTSTK,PE,2660,0.05,
BFO,1123033,350,TMCLOPT,TVSMOTOR25JUL2640PE,10-JUL-2025,OPTSTK,PE,2640,0.05,
BFO,1119515,350,TMCLOPT,TVSMOTOR25JUL2620PE,10-JUL-2025,OPTSTK,PE,2620,0.05,
BFO,1110161,350,TMCLOPT,TVSMOTOR25JUL2600PE,10-JUL-2025,OPTSTK,PE,2600,0.05,
BFO,1108952,350,TMCLOPT,TVSMOTOR25JUL2580PE,10-JUL-2025,OPTSTK,PE,2580,0.05,
BFO,1114346,350,TMCLOPT,TVSMOTOR25JUL2560PE,10-JUL-2025,OPTSTK,PE,2560,0.05,
BFO,1108518,350,TMCLOPT,TVSMOTOR25JUL2540PE,10-JUL-2025,OPTSTK,PE,2540,0.05,
